id,handle,nexternal_id,internal_memo,author,price,related_ids
11142189258,encyclopedia-brown-boy-detective-encyclopedia-brown-series-1,3272,,Donald J. Sobol,4.97,"11142386058,11142669066,11142501386"
11142487754,revolutionary-war-on-wednesday-magic-tree-house-22,3273,,,4.47,"11142501386,11142189258,11142386058"
11142144138,cam-jansen-and-the-mystery-of-the-stolen-diamonds,3274,,,4.97,"11142202954,11142487754,11142501386"
11142573194,thanksgiving-on-thursday-magic-tree-house-27,3275,,,4.97,"11142386058,11142144138,11142501386"
11141932362,afternoon-on-the-amazon-magic-tree-house-series-6,3276,,,4.47,"11142501386,11141920138,11142189258"
11141983306,amelia-bedelia-goes-camping-i-can-read-books-level-2,3277,,,3.97,"11142386058,11142501386,11141920138"
11141991370,andrew-lost-in-the-garden,3278,,,3.97,"11142501386,11141983306,11142487754"
11142638794,tuts-mummy-lost-and-found,3284,,,3.97,"11142247178,11142470794"
11142417994,mummies-in-the-morning-magic-tree-house-03,3285, ,Mary Pope Osborne,4.97,"11142208266,11142638794,11142344522"
11142387402,make-it-work-history-ancient-egypt,3287,,,7.47,"11142470794,11142638794,11142250186"
11142520458,seeker-of-knowledge-the-man-who-deciphered-egyptian-hieroglyphs,3288,,James Rumford,6.27,"11142387402,11142638794,11142417994"
11142157194,cleopatra,3289,,Diane Stanley,7.97,"11142520458,11142387402,11142638794"
11142620234,the-trojan-horse-how-the-greeks-won-the-war,3291,,,3.97,"11142221770,11142606154,11142470794"
11142631306,tirzah,3293,,Lucille Travis,9.97,"11142470794,11142157194,11142133514"
11142606154,the-pharaohs-of-ancient-egypt,3294,,,5.37,"11142387402,11142148362,11142133514"
11142235082,god-king-a-story-in-the-days-of-king-hezekiah,3295,,,14.95,"11142606154,11142588042,11142387402"
11142225034,frogs-and-toads-and-tadpoles-too,3300,,,4.46,"11142224842,11142142986"
11142226570,from-seed-to-plant,3301,,,7.27,11142225034
11141919882,a-rainforest-habitat,3302,,,8.27,"11142226570,11142225034"
11142487498,revolution-the-bible-for-teen-guys-niv,3303,"Changed status back to normal and updated it from the paperback version, which is out of print, to the leather version. ",,40.87,"11142581322,11142134346,11142372490"
11142637962,true-images-the-bible-for-teen-girls-niv-br-imitation-leather,3304, ,,38.97,"11142455114,11142134858,11142109578"
11142508810,saxon-teacher-algebra-1-third-edition-on-cd-rom,3306,Reg price  73.47 Nov 08  reg price $72.97 June2010   ,,89.1,"11142504650,11142633610,11142471242"
11142106058,bju-press-science-4-student-text-4th-ed,3308,,,42.22,"11142106122,11142105994,11142106250"
11142106122,bju-press-science-4-teachers-edition-with-cd-4th-ed,3309,,,60.56,"11142106058,11142105994,11142106250"
11142105994,bju-press-science-4-student-activities-4th-ed,3310,,,25.56,"11142106058,11142106122,11142106250"
11142106250,bju-press-science-4-test-test-only-4ed,3312,,,14.72,"11142106058,11142106122,11142105994"
11142106378,bju-press-science-4-test-answer-key-4-ed,3313,,,10.28,"11142106058,11142106122,11142105994"
11142105802,bju-press-science-4-kit-4th-ed,3314,,,132.45,"11142106058,11142106122,11142105994"
11142479370,reading-made-easy-cd,3315,,,21.97,"11142563978,11142131210,11142150986"
11142577546,the-beginners-bible-book-of-devotions-my-time-with-god,3317,,,11.67,"11141915018,11142029322,11142601802"
11142342346,lets-color-kumon-first-steps-workbooks,3318,,,5.34,"11142577546,11142601802,11142535434"
11142412810,more-lets-color-kumon-first-steps-workbooks,3319,,,5.34,"11142342346,11142577546,11142281546"
11142469322,properties-of-atoms-and-molecules-student-text-4th-ed-gods-design-for-chemistry-and-ecology,3320,Updated to the Revised Book Info.- 06/07/10- DR ,Debbie & Richard Lawrence,22.97,"11142469130,11142146122,11142684746"
11142228362,geography-from-a-to-z-a-picture-glossary,3326,,,7.17,"11142202954,11142386058,11142144138"
11142390474,maps-and-globes,3327,,,6.97,"11141983306,11142391434,11142625162"
11142117770,bju-press-vocabulary-level-a-7th-grade-student-worktext-3ed,3328,,,20.83,"11142117834,11142118026,11142649994"
11142117834,bju-press-vocabulary-level-a-7th-gradet-e-3rd-edition,3329,,,21.94,"11142117770,11142117898,11142649482"
11142117898,bju-press-vocabulary-level-b-8th-grade-student-worktext-3ed,3330,,,20.83,"11142118026,11142117770,11142451914"
11142118026,bju-press-vocabulary-level-b-teachers-edition-3ed,3331,,,21.94,"11142117898,11142117770,11142653834"
11142118154,bju-press-vocabulary-level-c-9th-grade-student-worktext-3ed,3332,,,20.83,"11142118410,11142654090,11142650506"
11142118410,bju-press-vocabulary-level-c-teachers-edition-3ed,3333,,,21.94,"11142118154,11142118602,11142032458"
11142342410,lets-cut-paper-kumon-first-steps-workbooks,3336,,,5.34,"11142577546,11142342346,11142412810"
11142422090,my-first-book-of-cutting-kumons-practice-books,3337,,,6.97,"11142577546,11142342346,11142412810"
11142342666,lets-sticker-paste-kumon-first-steps-workbooks,3338,,,5.34,"11142342346,11142412810,11142342410"
11142422538,my-first-book-of-mazes-by-kumon,3339,,,6.97,"11142342346,11142412810,11142422090"
11142412874,more-lets-sticker-paste-kumon-first-steps-workbooks,3340,,,5.34,"11142703498,11142412810,11142342410"
11142420746,my-book-of-easy-mazes-ages-2-3-4-by-kumon,3341,,,6.97,"11142528842,11142412810,11142421066"
11142326282,kumon-my-book-of-number-games-1-70,3342,"Facebook special $5.00 and FREE SHIPPING  Jan. 12,   2012 ",,7.95,"11142342346,11142342410,11142412810"
11142151114,christian-liberty-phonics-readers-set-of-four,3344,,,16.47,"11142450186,11142518218,11142131210"
11142585354,the-eager-reader-bible-bible-stories-to-grow-on,3346,,,13.47,"11142203274,11142523274,11142231306"
11142493450,sarah-whitchers-story,3347,,,10,"11142585354,11142538570,11142583946"
11142303178,in-grandmas-attic,3348,New edition - April 2011 ,Arleta Richardson,6.97,"11142585354,11142493450,11142523274"
11142541514,states-capitals-songs-cd-audio-memory,3349,9/15/11 ROCKin' Deal for $8/free shipping.  Sold: 7 - CSM ,Kathy Troxel,12.95,"11142303178,11142538570,11142523274"
11141927818,acsi-spelling-grade-2-student-revised,3352,,,22.97,"11142523402,11142096586,11142567050"
11142178506,discover-4-yourself-youre-a-brave-man-daniel-daniel-1-6,3353,,"Kay Arthur, Janna Arndt",9.87,"11142099466,11142099658,11142523658"
11142175242,discover-4-yourself-extreme-adventures-with-god-isaac-esau-and-jacob,3354,,"Kay Arthur, Janna Arndt",10.47,"11142099466,11142169482"
11141927946,acsi-spelling-grade-3-student-revised,3355,,,22.97,"11142523658,11142535562,11141927818"
11142177354,discover-4-yourself-jesus-in-the-spotlight-john-1-10,3358,,,8.97,"11142650890,11142099466,11142200266"
11142177098,discover-4-yourself-jesus-to-eternity-and-beyond-john-17-21,3359,,,9.87,11142178506
11142176906,discover-4-yourself-jesus-awesome-power-awesome-love-john-11-16,3360,,,9.87,"11141933322,11142170250,11142099466"
11142173514,discover-4-yourself-abraham-gods-brave-explorer-genesis-11-25,3363,,"Kay Arthur, Janna Arndt",9.87,"11142503242,11142523850,11142169610"
11142177738,discover-4-yourself-lord-teach-me-to-pray-for-kids,3364,,"Kay Arthur, Janna Arndt",9.87,"11142178506,11142523850"
11142057546,bju-press-cultural-geography-student-text-3ed,3370,,,57.78,"11142669258,11142187530,11142306186"
11142056714,bju-press-cultural-geography-student-activities-3ed,3372,,,29.72,"11142207114,11142057546,11142473866"
11142093066,bju-press-physical-science-test-4ed,3375,,,15.83,"11142092682,11142091914,11141937226"
11142092682,bju-press-physical-science-student-worktext-4ed,3378,,,61.11,"11142093066,11142091914,11142244746"
11142091914,bju-press-physical-science-lab-manual-4ed,3379,,,28.61,"11142093066,11142092682,11142333002"
11142426954,mystery-of-history-volume-3-the-renaissance-reformation-and-growth-of-nations-1455-1707-student,3381,,Linda Lacour Hobar,45.97,"11142426506,11141935498,11142199498"
11142290826,how-to-write-a-story,3383,"Updated February 2015
",Lee Roddy,29,"11142556490,11142312458,11142336650"
11142188554,elegant-essay-building-blocks-for-analytical-writing-student-book,3384,"Updated February 2015
",Lesha Myers,29,"11142290826,11142556298,11142188426"
11142588490,the-grammar-of-poetry-imitation-in-writing-student-text,3385,,Matt Whitling,22,"11142588554,11142290826,11142188554"
11142578634,the-blue-book-of-grammar-and-punctuation-eleventh-edition,3386,,Jane Straus,14.94,"11142588490,11142188554,11142564874"
11142082762,bju-press-latin-1-teachers-edition-2ed,3395,,,63.06,"11142082506,11142082314,11142082634"
11142082506,bju-press-latin-1-student-activities-teachers-edition-2ed,3396,,,29.72,"11142082762,11142082314,11142082634"
11142082314,bju-press-latin-1-student-activities-manual-2ed,3397,,,26.96,"11142082762,11142082506,11142082634"
11142082634,bju-press-latin-1-student-text-2ed,3398,,,43.33,"11142082762,11142082506,11142082314"
11142083082,bju-press-latin-1-tests-2nd-ed,3399, ,,15.83,"11142082762,11142082506,11142082314"
11142082890,bju-press-latin-1-test-answer-key-2ed,3400,,,11.39,"11142082762,11142082506,11142082314"
11142082186,bju-press-latin-1-kit-2nd-ed,3401,116.6,,161.7,"11142082762,11142082506,11142082314"
11142071370,bju-press-french-1-teachers-edition-with-dvd-2ed,3402,,,63.06,"11142071114,11142070858,11142070474"
11142071114,bju-press-french-1-student-activities-teachers-edition-2ed,3403,,,29.72,"11142071370,11142070858,11142070474"
11142070858,bju-press-french-1-student-activities-manual-2ed,3404,,,26.94,"11142071370,11142071114,11142070474"
11142070474,bju-press-french-1-cd-set-2ed,3405,,,115.56,"11142071370,11142071114,11142070858"
11142071306,bju-press-french-1-student-text-2ed,3406,,,56.67,"11142071370,11142071114,11142070858"
11142071498,bju-press-french-1-test-2ed,3407,,,15.83,"11142071370,11142071114,11142070858"
11142071562,bju-press-french-1-test-answer-key-2ed,3408,,,11.39,"11142071370,11142071114,11142070858"
11142070602,bju-press-french-1-kit-2ed,3409,,,271.25,"11142071370,11142071114,11142070858"
11142187530,eat-your-way-around-the-world,3411,,,16.95,"11142187338,11142261386,11142232266"
11142256778,historical-timeline-figures-resurrection-to-revolution-for-use-with-mystery-of-history-ii,3420,,,24.95,"11142256266,11142259978,11142256330"
11142256522,historical-timeline-figures-creationto-christ-5000-bc-99ad-for-use-with-mystery-of-history-i,3421,9977,,24.95,"11142259978,11142256778,11142256650"
11142256650,historical-timeline-figures-napoleon-to-now-1750-present-world-history,3422,,,24.95,"11142256778,11142256522,11142256330"
11142256330,historical-timeline-figures-americas-history-1000-ad-to-2099-ad,3423,,,34.97,"11142256778,11142256522,11142256650"
11142259978,history-through-the-ages-suggested-placement-guide,3424,,,9.95,"11142256266,11142256330,11142256650"
11142256266,historical-timeline-figures-on-cd-creation-present,3425,,,76.95,"11142256778,11142256522,11142256650"
11142426506,mystery-of-history-volume-3-companion-guide-curriculum-and-student-activities,3426,,,35.97,"11142426954,11142426698,11142201738"
11142508938,saxon-teacher-for-advanced-math-second-edition-on-cd-rom,3428,Reg price  73.47 Nov 08  reg price $72.97 June2010   ,,89.1,"11142495114,11142494602,11142592714"
11142003274,apologia-exploring-creation-with-general-science-2nd-edition-mp3-audio-cd-apologia-science,3430,"Retail went up to $19. Updated retail, cost &amp; ROCK price. 01-10-12 Retail went up to $29. Updated retail, cost &amp; ROCK price. 5-9-13 DR   ",,27,"11142003850,11142003018,11142505802"
11141927562,acsi-spelling-grade-1-student-revised,3432,,,22.97,"11142536074,11141927818,11142566858"
11141928522,acsi-spelling-grade-6-student-revised,3433,,,22.97,"11142013450,11142520650,11142567882"
11142491658,roll-of-thunder-hear-my-cry,3438,,Mildred Taylor,7.47,"11142296458,11142382666,11142312458"
11142416266,mr-poppers-penguins,3440,,Richard and Florence Atwater,7.97,"11142416458,11142529290,11142203914"
11142416458,mr-poppers-penguins-study-guide-progeny-press,3441,,,15.89,"11142416266,11142206986,11142493770"
11142281354,horizons-preschool-curriculum-multimedia-set,3449,"posted by Nathan, Fall of 2008",,287.96,"11142281546,11142282890,11142282954"
11142160714,computer-keyboarding-for-beginners,3452,,,9.97,"11142322698,11142411466,11142141834"
11142426314,mystery-of-history-volume-3-companion-guide-cd-rom-single-family-license,3467,,,29.95,"11142426954,11141935498,11142534986"
11142188362,electricity,3488,,,13.78,"11142571210,11142634826,11142649994"
11142633354,total-health-kit-for-high-school,3490,,,135.74,"11142470154,11142601290,11141964170"
11142372490,live-nlt-new-living-translation-bible,3492,,,19.97,"11142626250,11142134858,11142470154"
11142703306,writing-tales-level-one-student-workbook,3495,,Amy Olsen,19.95,"11142703498,11142703754,11142394890"
11142703498,writing-tales-level-one-teachers-guide,3496,,Amy Olsen,24.95,"11142703306,11142241354,11142339338"
11142703754,writing-tales-level-two-student-workbook,3497,,Amy Olsen,24.95,"11142703306,11142703882,11142387658"
11142703882,writing-tales-level-two-teacher-s-guide,3498,,Amy Olsen,32.95,"11142703306,11142703754,11142339338"
11142566282,ten-boys-who-changed-the-world,3499,Posted Jan 2009 - LKR,,8.47,"11142296458,11142618186,11142383306"
11142701130,writers-inc,3500,"Our cost last time we ordered was around $12.00 summer of 2011.  Updated retail Jan. 2012.  Check cost next time before we change it here - LKR June 2012 - Cost from HM is $18.25.  Ordered from Amazon at around 12 or 13.  LKR Amazon Companies: Avitar Books in Ohio - Good Books Books For Sale in NY - not good.  The one we received was very used, and not advertised that way.   ",,29.47,"11142705098,11142703306,11142163402"
11142545418,story-of-the-middle-ages-kit,3510,,,29.54,11142545610
11142216970,flash-cards-multiplication,3516,,,4.97,11142340298
11142216778,flash-cards-alphabet,3517,,,2.97,"11142142730,11142342794,11142528138"
11142208778,fandex-shakespeare,3518,Old data from V-Cart System: Web Special $7.75 Clearance $7.75 Old Promo Pages: Notes from V-Cart system: ,,7.47,"11142583114,11142207818,11142588490"
11142137546,building-spelling-skills-book-1-answer-key-2nd-edition,3519,Old data from V-Cart System: Web Special $2.76 Clearance $2.76 Old Promo Pages: Notes from V-Cart system: ,,4.87,"11142139722,11142150154,11142147146"
11142213386,first-language-lessons-teacher-level-4,3520,,Jessie Wise,23.47,"11142212938,11142133514,11142548042"
11142212938,first-language-lessons-student-br-workbook-level-4,3521,,Jessie Wise,16.74,"11142213386,11142417610,11142704714"
11142185994,easy-grammar-ultimate-series-180-daily-teaching-lessons-grade-9-teacher,3522,Posted 2-2009 ,,27.47,"11142185866,11142217802,11142229258"
11142185866,easy-grammar-ultimate-series-180-daily-teaching-lessons-grade-9-student-workbook,3523,,,12.94,"11142187146,11142141962,11142522954"
11142366730,lifepac-kindergarten-math-student-book-1,3524,,,17.06,"11142278986,11142151114,11142146954"
11142366986,lifepac-kindergarten-math-student-book-2,3525,,,17.06,"11142623690,11142662282,11142278986"
11142366410,lifepac-kindergarten-language-arts-student-book-1,3526,,,17.06,"11142506826,11142029130,11142623690"
11142366602,lifepac-kindergarten-language-arts-student-book-2,3527,,,17.06,"11142272458,11142239690,11141921226"
11142627722,time-and-money-flash-cards,3528,,,2.97,"11142411466,11142538314"
11142641034,u-s-presidents-flash-cards,3529,,,2.97,"11142475658,11142216970,11142264714"
11142458058,phonics-flash-cards,3530,,,2.97,"11142703306,11142216970"
11141929802,addition-flash-cards-0-12,3531,Overstock - Feb 2013 ,,2.97,"11142447818,11142458058,11142339338"
11141930762,advanced-biology-dissecting-specimens,3532,Price change Nov 2013 - didn't change cost yet- LKR  ,,50,"11142473418,11142291978,11142033354"
11142209034,fandex-star-wars,3533,Christmas 2008 good seller that year,,12.47,"11142208458,11142208778,11142207498"
11142522058,shakespeare-made-easy,3535," Posted Feb. 2009 - Sale CHALLENGE between Danielle and Lindley!   
 put on clearance Dec. 2009  - have 19 today.  Lindley    
",,21.97,"11142521994,11142208778,11142630282"
