id,handle,nexternal_id,internal_memo,author,price,related_handles
11142008714,apologia-exploring-creation-with-physical-science-set-student-text-solutions-test-manual-2-e,1442,"<p aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"">Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $58.97<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $58.97<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />8-06 Web special</p>
<p aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"">web special 12/16/08 - 53.50</p>
",,,
11142009162,apologia-exploring-creation-with-physical-science-solutions-and-test-2nd-edition,3167,,,,
11142009418,apologia-exploring-creation-with-physical-science-student-notebook-2nd-edition,5239,,"Dincher, Vicki",,
11142009738,apologia-exploring-creation-with-physical-science-student-text-only-2nd-edition,4153,Added June 2010&nbsp;,,,
11142010186,apologia-exploring-creation-with-physical-science-vocabulary-word-flash-cards-cd-1st-2nd-edition,5573,,,,
11142010378,apologia-exploring-creation-with-physical-science-vocabulary-word-flash-cards-printed-1st-2nd-ed,5572,,,,
11142010826,apologia-exploring-creation-with-physics-2nd-ed-cd-full-text-plus-solutions,454,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $47.94<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $47.94<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142011210,apologia-exploring-creation-with-physics-2nd-ed-companion-cd,453,"Retail went up to $19. Updated retail, cost &amp; ROCK price. 01-10-12",,,
11142010698,apologia-exploring-creation-with-physics-2nd-ed-solutions-test,3093,,,,
11142012874,apologia-exploring-creation-with-physics-2nd-edition-mp3-audio-cd,2085,"Updated retail, cost &amp; ROCK price. 1-10-12<br /><font class=""font2"">Retail went up to $29. Updated retail, cost &amp; ROCK price. 5-9-13 DR</font><br />",,,
11142011658,apologia-exploring-creation-with-physics-2nd-edition-student-text-only,7298,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $54.97<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $54.97<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",Dr. Jay Wile,,
11142011466,apologia-exploring-creation-with-physics-2nd-edition-student-text-solutions-and-tests-manual,455,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $54.97<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $54.97<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",Dr. Jay Wile,,
11142012170,apologia-exploring-creation-with-physics-extra-test,4764,,,,
11142012426,apologia-exploring-creation-with-physics-vocabulary-word-flash-cards-cd,5583,,,,
11142012618,apologia-exploring-creation-with-physics-vocabulary-word-flash-cards-printed,5584,,,,
11142013258,apologia-marine-biology-dissecting-items-materials,3140,Price change Nov 2013 - didn't change cost yet- LKR&nbsp;,,,
11142013066,apologia-marine-biology-slides-set-of-11,3139,Price change Nov 2013 - didn't change cost yet- LKR&nbsp;,,,
11142013386,apples-2-daily-phonics-drills-for-secondary-students,6910,,"Kemmerer, Susan",,
11142013450,apples-daily-spelling-drills-for-secondary-students,6909,<br />,"Kemmerer, Susan",,
11142013642,apples-to-apples-bible-edition,4635,Order from STL.&nbsp; We receive a 45% discount from them.&nbsp; S/A carries this game too.&nbsp; They only give a 40% discount.<br />,,,
11142014026,applying-the-clipper-ship-strategy-br-a-bluestocking-guide,456,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $14.97<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $14.97<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142014282,apps-for-autism,4820,,Lois Jean Brady,,
11142014474,aquarium-guide-br-a-bible-based-handbook-to-the-aquarium,4292,,,,
11142014730,aquarium-museum-and-zoo-br-bible-based-handbook-set,4293,,,,
11142015050,are-you-liberal-conservative-or-confused-2nd-edition,70,FP Special Dec. 29th 2011 for 9 bucks.&nbsp;&nbsp; Sold none - LKR <br />,Richard J. Maybury,,
11142015178,argument-builder-student-text,7600,,Shelly Johnson,,
11142015370,argument-builder-teachers-edition,7601,,Shelly Johnson,,
11142015626,arizona-state-history-alpha-omega-switched-on-schoolhouse,7339,,,,
11142015690,arkansas-state-history-alpha-omega-switched-on-schoolhouse,7338,,,,
11142015818,around-the-world-in-180-days-set-2nd-edition,460,Updated Nov. 2011 to the second edition <br />,,,
11142016010,around-the-world-in-180-days-student-workbook-2nd-edition,461,"Updated to the 2nd edition 11/14/11. DR<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142016074,around-the-world-in-a-hundred-years,4066,,Jean Fritz,,
11142016266,around-the-world-in-eighty-days,7251,,Jules Vernes,,
11142016650,around-the-world-in-eighty-days-a,3937,PEP April 2010,"Verne, Jules",,
11142016906,art-masterpieces-to-color-60-great-paintings-from-botticelli-to-picasso,3891,March 2010 - LKR,Rendered by Marty Noble,,
11142017162,artistic-pursuits-grades-4-5-book-one-the-elements-of-art-and-composition-3rd-edition,3563,"Posted 4-2009&nbsp; LKR<br /><br /><font class=""font2"">Updated to the 2013 edition 4/18/13 CM</font> <br />",Brenda Ellis,,
11142017226,artistic-pursuits-grades-4-5-book-two-color-and-composition-3rd-edition,3564,"Posted 4-2009&nbsp; LKR<br /><br /><font class=""font2"">Updated to the 2013 edition 4/19/13 CM</font> <br />",Brenda Ellis,,
11142017418,artistic-pursuits-high-school-book-one-the-elements-of-art-and-composition-3rd-edition,3567,"Posted 4-2009&nbsp; LKR<br /><br /><font class=""font2""><font class=""font2""><font class=""font2""><font class=""font2"">Updated to the 2013 edition 4/19/13 CM</font></font></font></font><br />",Brenda Ellis,,
11142017546,artistic-pursuits-high-school-book-two-color-and-composition-3rd-edition,3690,"Posted 4-2009&nbsp; LKR<br /><br /><font class=""font2""><font class=""font2"">Updated to the 2013 edition 4/19/13 CM</font></font><br />",Brenda Ellis,,
11142017802,artistic-pursuits-k-3-book-one-an-introduction-to-the-visual-arts,3560,Posted 4-2009&nbsp; LKR<br /><br />Updated to the 2013 edition 3/28/13 DR<br />,Brenda Ellis,,
11142018058,artistic-pursuits-k-3-book-three-modern-painting-and-sculpture,3562,Posted 4-2009&nbsp; LKR<br /><br />Updated to the new 2013 edition. 3/28/13&nbsp; DR<br />,Brenda Ellis,,
11142018314,artistic-pursuits-k-3-book-two-stories-of-artists-and-their-art,3561,Posted 4-2009&nbsp; LKR<br />Over stocked Sept. 2010 -&nbsp; to $25.00<br /><br />Updated to the 2013 edition 3/28/13 DR<br />,Brenda Ellis,,
11142018442,artistic-pursuits-middle-school-book-one-the-elements-of-art-and-composition-3rd-ed,3565,"Posted 3-2009&nbsp; LKR<br /><br /><font class=""font2""><font class=""font2"">Updated to the 2013 edition 4/19/13 CM</font> </font><br />",Brenda Ellis,,
11142018634,artistic-pursuits-middle-school-book-two-color-and-composition-3rd-edition,3566,"Posted 4-2009&nbsp; LKR<br /><br /><font class=""font2""><font class=""font2""><font class=""font2"">Updated to the 2013 edition 4/19/13 CM</font></font></font><br />",Brenda Ellis,,
11142018826,artistic-pursuits-sculpture-technique-model,7128,,Brenda Ellis,,
11142019018,artistic-pursuits-scultpture-technique-construct,7126,,Brenda Ellis,,
11142019146,as-you-like-it-folger-shakespeare-library,7452,,Shakespeare,,
11142019338,assumptions-that-affect-our-lives,5517,Ordered from Worldview matters 06-03-16 &nbsp; 1-877-624-0230,Christian Overman,,
11142019530,astronaut-living-in-space-dk-reader-level-2,7474,,Kate Hayden,,
11142019722,at-the-farm-grade-k-reader-american-language-series,7286,,,,
11142019914,augustine-came-to-kent,3734,,Barbara Willard,,
11142020234,auto-racing-unit-study-by-amanda-bennett-cd,3546,"<p aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"">Posted 02-09</p>
",,,
11142020490,auto-upkeep-basic-car-care-maintenance-repair-workbook-3rd-ed,4278,,"Michael E. Gray, Linda E. Gray",,
11142020426,auto-upkeep-basic-car-care-text-3rd-edition,4540,,"Michael E. Gray, Linda E. Gray",,
11142020682,auto-upkeep-homeschool-curriculum-kit-3rd-edition,4276,Cost is $40.50 when we order directly from Rolling Hills and meet the 10 item minimum.,"Michael E. Gray, Linda E. Gray",,
11142020938,autobiography-of-benjamin-franklin,470,Old data from V-Cart System:<br />Web Special $2<br />Clearance $2<br />Old Promo Pages:<br />Notes from V-Cart system:<br />,,,
11142021258,avancemos-cuaderno-practica-por-niveles-workbook-level-1,7234,,McDougal Littell,,
11142021386,avancemos-level-1-used,7233,,McDougal Littell,,
11142021706,bach-mozart-companion-cd,472,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $6.5<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $6.5<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142021898,back-to-the-future-yahtzee,7414,,USAopoly,,
11142022090,backpack-bible-nirv-compact-flutter-purple,5015,Added for Harvest in May 2012.<br />,,,
11142022410,backpack-bible-nirv-compact-ocean-motion,5014,"Added for Harvest in May 2012.<br /><div>Updated March 2016 to the new cover.</div>
",,,
11142022666,backpack-bible-nirv-compact-super-heroes,7447,"Added for Harvest in May 2012.<br /><div>Updated March 2016 to the new cover.</div>
",,,
11142022922,backpack-literature-an-introduction-to-fiction-poetry-drama-and-writing-2nd-edition-used,6670,,"XJ Kennedy, Dana Giola",,
11142023178,backyard-ballistics,473,,,,
11142023562,bamaopoly,7120,,Late for the Sky,,
11142024202,bananagrams-ananagram-game,3084,,,,
11142023754,bananagrams-for-kids-book,4252,01/07/11<br />,,,
11142023946,bananagrams-game-book-set,4253,01/07/11,,,
11142024458,bankruptcy-of-our-nation-your-financial-survival-guide-revised-and-expanded,7051,,Jerry Robinson,,
11142024714,barrons-501-spanish-verbs-with-cdrom-8th-edition,3995,added 04/2010 - nr,Christopher Kendris and Theodore Kendris,,
11142024842,barrons-e-z-statistics,7265,,,,
11142024906,barrons-pocket-dictionary-thesaurus,4956,"Added for PEP Mason in April 2012, but we will keep it so I am giving it a 10 item number. :)<br />",Robert Allen,,
11142025034,basic-photography-book,4855,,Kitty Stellby,,
11142025226,basic-photography-cd-rom,4854,,Kitty Stellby,,
11142025546,basic-photography-e-book,4856,,Kitty Stellby,,
11142025738,basic-skills-checklists,3791,Posted July 2009,,,
11142025802,beautiful-girlhood,499,Old data from V-Cart System:<br />Web Special $6.5<br />Clearance $7.47<br />Old Promo Pages:<br />Notes from V-Cart system:<br />,,,
11142025930,beautiful-girlhood-and-the-companion-set,500,Old data from V-Cart System:<br />Web Special $19.97<br />Clearance $19.97<br />Old Promo Pages:<br />Notes from V-Cart system:<br />,,,
11142025994,beethoven-haydn-companion-cd,501,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $6.5<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $6.5<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142026058,beginning-geography-grades-k-2,5059,Added for Community Leadership School - 2012<br />,,,
11142026122,beginning-vocabulary-grade-k,5355,,,,
11142026250,ben-and-me,6966,,Robert Lawson,,
11142026314,ben-franklin-of-old-philadelphia,7230,,"Cousins, Margaret",,
11142026442,beorn-the-proud,3733,,Madeleine Polland,,
11142026698,beowulf,505,Old data from V-Cart System:<br />Web Special $1.5<br />Clearance $1.5<br />Old Promo Pages:<br />Notes from V-Cart system:<br />,,,
11142026826,beowulf-d,3970,PEP April 2010 <br />,"Heaney, Seamus",,
11142027018,beric-the-briton-a-story-of-the-roman-invasion,4939,Order from Amazon or the cheapest place. :)<br />,G.A. Henty,,
11142027146,best-books-for-boys,5361,,Pam Allyn,,
11142027274,best-christmas-pageant-ever-study-guide-progeny-press,2154,Old data from V-Cart System:<br />Web Special $13.95<br />Clearance $13.95<br />Old Promo Pages:<br />Notes from V-Cart system:<br />,,,
11142027594,best-of-sewing-machine-fun-for-kids-2nd-edition,506,,Milligan and Smith,,
11142027722,beyond-beautiful-girlhood-br-plus-companion-guide,509,Old data from V-Cart System:<br />Web Special $13.47<br />Clearance $13.47<br />Old Promo Pages:<br />Notes from V-Cart system:<br />,,,
11142027786,beyond-survival-a-guide-to-br-abundant-life-homeschooling,514,Old data from V-Cart System:<br />Web Special $9.94<br />Clearance $9.94<br />Old Promo Pages:<br />Notes from V-Cart system:<br />,,,
11142027914,beyond-the-code-1-grade-2,515,,,,
11142028042,beyond-the-code-2-grade-2-3,516,,,,
11142028234,beyond-the-code-3-grades-3-4,517,,,,
11142028426,beyond-the-code-4-grade-4,518,,,,
11142028554,beyond-the-desert-gate,3737,CBD 10.99,Mary Ray,,
11142030154,bible-based-writing-lessons,3753,"Updated February 2015
","Andrew Pudewa, James B. Webster, Ph.D.",,
11142028682,bible-heroes-writing-lessons,5620,"Updated February 2015
",Lori Verstegen,,
11142028810,bible-lands-activity-maps,529,"<font color=""#ff0000"">Overstocked to $8.00 - take it down to 2 in inventory before putting back at $10.47 - LKR Oct. 2010</font> <br />",,,
11142030282,bible-opoly,530,Order from STL,Late for the Sky,,
11142028938,bible-songs-workbook-and-music-cd-br-by-twin-sisters-productions,4658,"<font color=""#0060c0"" aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"">Changed to the new 48 page workbook. 10/20/11</font><font color=""#ff0000"" aria-level=""0"" aria-posinset=""0"" aria-setsize=""0""><font color=""#0060c0"" aria-level=""0"" aria-posinset=""0"" aria-setsize=""0""></font><br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" /></font>",,,
11142029130,bible-stories-for-early-readers-br-set,522,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $65.86<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $65.86<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142029322,bible-stories-for-early-readers-level-1,523,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $22<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $22<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142029450,bible-stories-for-early-readers-level-2,524,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $22<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $22<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142029578,bible-stories-for-early-readers-level-3,525,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $22<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $22<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142029834,bible-stories-workbook-and-music-cd-br-by-twin-sisters-productions,4657,"<font color=""#0060c0"" aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"">Changed to the new 48 page workbook. 10/20/11</font><font color=""#ff0000"" aria-setsize=""0"" aria-posinset=""0"" aria-level=""0""><font color=""#0060c0"" aria-setsize=""0"" aria-posinset=""0"" aria-level=""0""></font><br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" /></font>",,,
11142029898,bible-timeline-figures-cd-rom-blue-green-cover,526,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $20.25<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $20.25<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
