Unique Merchant SKU,MPN/ISBN,UPC or EAN,Brand / Manufacturer,Product Name,Product URL,Current Price,Original Price,Category ID,Product Description,Image URL,Product Type,Condition,Stock Availability,Shipping Weight,Zip Code,Bundle,Related Products,
2347,9781585610570,,,"Shurley English Practice Booklet, Level 6",https://shop.rocksolidinc.com/shurley-english-practice-booklet-level-6-p2347.aspx?utm_medium=cse&utm_source=shoppingcom,7.27,8,,Each practice booklet for Shurley English contains the Introductory Sentences and Practice Sentences written out for the student to work on for each lesson. This book is consumable. ,http://cdn.nexternal.com/rocksolid/images/10-10577.jpg,"Language Arts, Grammar and Punctuation, Grammar",New,Yes,1,32218,No,"2338, 2766, 2351",1
2348,9781585610457,,,Shurley English Student Workbook - Grade 2,https://shop.rocksolidinc.com/shurley-english-student-workbook---grade-2-p2348.aspx?utm_medium=cse&utm_source=shoppingcom,10.47,12,,"Shurley English is a complete grammar and writing program. This consumable workbook for Shurley English contains a Jingle Section, a Reference Section (guided practices, samples, guidelines, charts and more), a Practice Section (extra practice on various skills taught before the skills are tested), and a Test Section with tests for each chapter.",http://cdn.nexternal.com/rocksolid/images/10-10453.jpg,"Language Arts, Grammar and Punctuation, Grammar",New,Yes,1,32218,No,"2334, 2342, 473",1
2349,9781585610419,,,Shurley English Student Workbook - Grade 3,https://shop.rocksolidinc.com/shurley-english-student-workbook---grade-3-p2349.aspx?utm_medium=cse&utm_source=shoppingcom,10.47,12,,"Shurley English is a complete grammar and writing program. This consumable workbook for Shurley English contains a Jingle Section, a Reference Section (guided practices, samples, guidelines, charts and more), a Practice Section (extra practice on various skills taught before the skills are tested), and a Test Section with tests for each chapter.",http://cdn.nexternal.com/rocksolid/images/10-10410.jpg,"Language Arts, Grammar and Punctuation, Grammar",New,Yes,1,32218,No,"2335, 2344, 1335",1
2350,9781585610372,,,Shurley English Student Workbook - Grade 4,https://shop.rocksolidinc.com/shurley-english-student-workbook---grade-4-p2350.aspx?utm_medium=cse&utm_source=shoppingcom,10.47,12,,"Shurley English is a complete grammar and writing program. This consumable workbook for Shurley English contains a Jingle Section, a Reference Section (guided practices, samples, guidelines, charts and more), a Practice Section (extra practice on various skills taught before the skills are tested), and a Test Section with tests for each chapter.",http://cdn.nexternal.com/rocksolid/images/10-10372.jpg,"Language Arts, Grammar and Punctuation, Grammar",New,Yes,1,32218,No,"2336, 2345, 3495",1
2351,9781585610297,,,Shurley English Student Workbook - Grade 6,https://shop.rocksolidinc.com/shurley-english-student-workbook---grade-6-p2351.aspx?utm_medium=cse&utm_source=shoppingcom,10.47,12,,"Shurley English is a complete grammar and writing program. This consumable workbook for Shurley English contains a Jingle Section, a Reference Section (guided practices, samples, guidelines, charts and more), a Practice Section (extra practice on various skills taught before the skills are tested), and a Test Section with tests for each chapter.",http://cdn.nexternal.com/rocksolid/images/10-10291.jpg,"Language Arts, Grammar and Punctuation, Grammar",New,Yes,1,32218,No,"2338, 2347, 2758",1
2352,9781585610495,,,Shurley English Student Workbook  - Grade 1,https://shop.rocksolidinc.com/shurley-english-student-workbook----grade-1-p2352.aspx?utm_medium=cse&utm_source=shoppingcom,10.47,12,,"Shurley English is a complete grammar and writing program.  and nbsp; This consumable workbook for Shurley English contains a Jingle Section, a Reference Section (guided practices, samples, guidelines, charts and more), a Practice Section (extra practice on various skills taught before the skills are tested), and a Test Section with tests for each chapter.",http://cdn.nexternal.com/rocksolid/images/10-10496.jpg,"Language Arts, Grammar and Punctuation, Grammar",New,Yes,1,32218,No,"2333, 2343, 561",1
2353,9781585610334,,,Shurley English Student Workbook - Grade 5,https://shop.rocksolidinc.com/shurley-english-student-workbook---grade-5-p2353.aspx?utm_medium=cse&utm_source=shoppingcom,10.47,12,,"Shurley English is a complete grammar and writing program. This consumable workbook for Shurley English contains a Jingle Section, a Reference Section (guided practices, samples, guidelines, charts and more), a Practice Section (extra practice on various skills taught before the skills are tested), and a Test Section with tests for each chapter.",http://cdn.nexternal.com/rocksolid/images/10-61033.jpg,"Language Arts, Grammar and Punctuation, Grammar",New,Yes,1,32218,No,"2337, 2346, 2716",1
2354,9780486292465,,,Silas Marner,https://shop.rocksolidinc.com/silas-marner-p2354.aspx?utm_medium=cse&utm_source=shoppingcom,4,4,,"Classic Books - High School ReadingEngrossing tale with a heartwarming denouement of a lonely and embittered country weaver whose life is drastically changed when he becomes the guardian of an orphaned child. A masterly portrait of moral and psychological behavior in Victorian England, widely hailed for its brevity and perfection of form. This book was chosen using the high school reading list that is provided in the back of the SAT College and Preparation Course. Grade Level: 9 and upAges: 14 . . .",http://cdn.nexternal.com/rocksolid/images/10-60070.jpg,"Language Arts, Reading, Classic Reading",New,Yes,1,32218,No,"505, 2731, 1382",1
2356,9781567048094,,,"Sing, Spell Read and Write - Kindergarten/ Level 1 Combo (2/E)",https://shop.rocksolidinc.com/sing-spell-read-and-write---kindergarten-level-1-combo-2e-p2356.aspx?utm_medium=cse&utm_source=shoppingcom,269.95,316.47,,"Sing, Spell, Read  and amp; Write helps children learn to read, write and spell through 36 carefully-sequenced steps and it addresses every child's learning style through a multisensory approach. The program is easy-to-use in any home setting and is comprehensive - providing you with all the tools you need at your fingertips Children love learning through the program's phonics songs, games, and fun routines that use music to build lasting skills The K/Level 1 Combo Kit includes all the materials you . . .",http://cdn.nexternal.com/rocksolid/images/SSRW_K1_Box.jpg,"Early Learning, Phonics, More Phonics Programs",New,Yes,16.75,32218,No,"2392, 2357, 53",1
2357,9781567048070,,,"Sing, Spell Read and Write - Level 1, Edition 2",https://shop.rocksolidinc.com/sing-spell-read-and-write---level-1-edition-2-p2357.aspx?utm_medium=cse&utm_source=shoppingcom,192.97,231.47,," Sing, Spell Read and Write, Level 1, Edition 2 is a phonics based program that takes your child through 36 carefully sequenced steps to learn to read, write, and spell. The program uses the fun and power of music to reinforce phonics reading skills with youngsters ages 6 - 8. The multi-sensory instruction is designed to reach every avenue to the brain and to address every child's learning style. This program includes -  and nbsp;Instructor's Manual, Instructional Video, includes 6 cassette tapes . . .",http://cdn.nexternal.com/rocksolid/images/10-46304.jpg,"Early Learning, Phonics, More Phonics Programs",New,Yes,14.1,32218,No,"3623, 2359, 506",1
2359,9781567046687,,,"Sing, Spell, Read, and Write,  Pre-K Readiness Program",https://shop.rocksolidinc.com/sing-spell-read-and-write--pre-k-readiness-program-p2359.aspx?utm_medium=cse&utm_source=shoppingcom,97,97,,"Start children on the road to reading success Featuring a Jolly Trolley ride down Readiness Lane and Alphabet Lane, the Pre-K Readiness Program immerses four-year olds in more than 300 multisensory, hands-on developmental readiness activities that help them learn colors, shapes, and all other concepts that lay the groundwork for learning to read. Complete with an oversized Jolly Trolley Wall Chart and a movable trolley icon for tracking each child's progress, this is the fun, proven way to build . . .",http://cdn.nexternal.com/rocksolid/images/10-40144.jpg,"Early Learning, Preschool Active Learning",New,Yes,5.2,32218,No,"1732, 537, 3122",1
2360,9781567047370,,,"Sing, Spell, Read, and Write- Grand Tour - Level 2 Program",https://shop.rocksolidinc.com/sing-spell-read-and-write-br-grand-tour---level-2-program-p2360.aspx?utm_medium=cse&utm_source=shoppingcom,48.47,51.5,,"Sing, Spell, Read  and amp; Write helps children learn to read, write and spell through 36 carefully-sequenced steps and it addresses every child's learning style through a multisensory approach. The program is easy-to-use in any home setting and is comprehensive - providing you with all the tools you need at your fingertips Children love learning through the program's phonics songs, games, and fun routines that use music to build lasting skills Your child will take a cross-country tour in Level 2 . . .",http://cdn.nexternal.com/rocksolid/images/10-42309.jpg,"Early Learning, Phonics, More Phonics Programs",New,Yes,3.19,32218,No,"54, 1452, 212",1
2361,553382179,9780553382174,,Sink Reflections,https://shop.rocksolidinc.com/sink-reflections-p2361.aspx?utm_medium=cse&utm_source=shoppingcom,12.97,15,,"Overwhelmed? Disorganized? Living in Chaos? The FlyLady's simple flying lessons will show you how to get hour home and your life in order -- It all starts with a shiny sink (and a pair of shoes) How to remove clutter one ""27 Fling Boogie"" and ""Hot Spot Fire Drill"" at a time. How to create daily and weekly routines and a control journal. With FlyLady's system of working in Zones you never have to spring clean again. Attitude is everything and with babysteps they too can find peace in their homes . . .",http://cdn.nexternal.com/rocksolid/images/10-82179.jpg,"Home School Helps, Family",New,Yes,1,32218,No,"1123, 3424, 3577",1
2362,9781570911644,,,Sir Cumference and the Dragon of Pi,https://shop.rocksolidinc.com/sir-cumference-and-the-dragon-of-pi-p2362.aspx?utm_medium=cse&utm_source=shoppingcom,7.14,7.95,,"A Math Adventure When Sir Cumference drinks a potion which turns him into a dragon, his son Radius searches for the magic number known as pi which will restore him to his former shape. Join Radius on his quest through the castle to solve a riddle that will reveal the cure. It lies in discovering the magic number that is the same for all circles. This small book brings a fresh approach to math concepts, that sometimes can be hard to grasp. Instead of rote memory, why not a short story? Grade levels . . .",http://cdn.nexternal.com/rocksolid/images/10-11649.jpg,"Math, Math Drill and Supplements",New,Yes,0.38,32218,No,"2363, 1847, 212",1
2363,9781570911606,,,Sir Cumference and the First Round Table,https://shop.rocksolidinc.com/sir-cumference-and-the-first-round-table-p2363.aspx?utm_medium=cse&utm_source=shoppingcom,7.14,7.95,,"King Arthur has a problem When his knights get together, they sit at such a long table that everyone has to shout to be heard. Can Sir Cumference and Lady Di of Ameter ""measure up"" to the challenge of building a better table? Explore the castle, watch a tournament, and ride along with Sir Cumference as he searches for the shape of the future. Noisy knights, a clever carpenter, and a juggling jester all add to the fun. This small book brings a fresh approach to math concepts, that sometimes can . . .",http://cdn.nexternal.com/rocksolid/images/10-11525.jpg,"Math, Math Drill and Supplements",New,Yes,0.38,32218,No,"2367, 1847, 2716",1
2364,9781570916816,,,Sir Cumference and the Great Knight of Angleland,https://shop.rocksolidinc.com/sir-cumference-and-the-great-knight-of-angleland-p2364.aspx?utm_medium=cse&utm_source=shoppingcom,7.14,7.95,,"A Math Adventure Radius, the son of Lady Di of Ameter, wants to be a knight more than anything. To earn his knighthood, he needs to venture alone on a heroic quest. With only a family medallion for luck, Radius dodges dangers and dragons. The ultimate challenge lies in a mysterious castle with a maze of many angles. Which way would you go if you were Radius? With the medallion at the back of the book, you can join in on the adventure This small book brings a fresh approach to math concepts, that . . .",http://cdn.nexternal.com/rocksolid/images/10-91169.jpg,"Math, Math Drill and Supplements",New,Yes,0.38,32218,No,"2367, 1847, 1651",1
2365,9781570916816,,,Sir Cumference and the Isle of Immeter,https://shop.rocksolidinc.com/sir-cumference-and-the-isle-of-immeter-p2365.aspx?utm_medium=cse&utm_source=shoppingcom,7.14,7.99,,"Young Per loves to play games. When she visits her uncle Sir Cumference and her aunt Lady Di of Ammeter, they teach her a new game. But the game has a hidden message that points to the mysterious island. Per and her cousin Radius set sail for the Isle of Immeter. Can the cousins unlock the secret of Immeter before the fearsome sea serpent finds them? Math concepts covered are: area  and amp; perimeter of rectangle, area  and amp; circumference of circle, using straight lines to measure curves. ",http://cdn.nexternal.com/rocksolid/images/10-16816.jpg,"Math, Math Drill and Supplements",New,Yes,0.38,32218,No,"2367, 1648",1
2366,9781570916014,,,Sir Cumference and the Sword in the Cone,https://shop.rocksolidinc.com/sir-cumference-and-the-sword-in-the-cone-p2366.aspx?utm_medium=cse&utm_source=shoppingcom,7.14,7.95,,"Sir Cumference is back, and he's not alone, helping Sir Vertex seek the sword in the cone. King Arthur has hidden his sword, Edgecalibur. The knight who finds it will be the next king. Can Sir Cumference and Lady Di point Vertex the Line Hearted in the right direction? Will Vertex's sharp thinking give him the edge? This small book brings a fresh approach to math concepts, that sometimes can be hard to grasp. Instead of rote memory, why not a short story? Grade levels vary: upper elementary for sure . . .",http://cdn.nexternal.com/rocksolid/images/10-16012.jpg,"Math, Math Drill and Supplements",New,Yes,0.38,32218,No,"2367, 2033",1
